created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 09 15:10:21 +0000 2023;1733504363921027154;"ASN perlu menjaga netralitas dengan tidak memihak pada calon tertentu dalam Pemilu 2024. Wujudkan penyelenggaraan Pemilu 2024 yang aman dan kondusif. Sukseskan pesta demokrasi lima tahunan di Indonesia. #Pemilu2024AmanDamai #SukseskanPemilu2024 #Pemilu2024kondusif https://t.co/DvWcsvvM1x";0;0;0;0;in;1620186523;1733504363921027154;dwitamalia05;https://twitter.com/dwitamalia05/status/1733504363921027154
Sat Dec 09 15:10:15 +0000 2023;1733504334724465127;"@cuitcuap_ @prabowo @Gerindra Kita2 berharapnya PakbowoKita PilihannyaKita, yg punya sikap negarawan dan punya pemahaman yg jelas tentang problem yg ada di rakyat.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra";0;0;0;0;in;1710449876813930496;1733501318302777451;asalinabaraq;https://twitter.com/asalinabaraq/status/1733504334724465127
Sat Dec 09 15:10:13 +0000 2023;1733504330077225434;"ASN perlu menjaga netralitas dengan tidak memihak pada calon tertentu dalam Pemilu 2024. Wujudkan penyelenggaraan Pemilu 2024 yang aman dan kondusif. Sukseskan pesta demokrasi lima tahunan di Indonesia. #Pemilu2024AmanDamai #SukseskanPemilu2024 #Pemilu2024kondusif https://t.co/HSUOOyMeqh";0;0;0;0;in;385212558;1733504330077225434;yervinb05;https://twitter.com/yervinb05/status/1733504330077225434
Sat Dec 09 15:10:06 +0000 2023;1733504298917785675;"Prabowo pernah merasakan dibohongi 16 lembaga survei yang menyatakan beliau pemenang pilpres hingga sujud syukur. Jadi abaikan saja jika ada surveyor pemilu yg rilis2 hasil, tergantung yg bayar kata Prabowo. https://t.co/kXFXF8hGKG";0;0;0;1;in;1327889365360472064;1733504298917785675;Antonius061;https://twitter.com/Antonius061/status/1733504298917785675
Sat Dec 09 15:10:05 +0000 2023;1733504293691597303;"@putrisakera Eranya Prabowo itu 2019, udah, tapi bagi mereka yg masih Ja ngotot dukung sana dukung sini motifnya bisa jadi kepentingan pribadi, nyaleg misalnya, dana misalnya";0;0;0;0;in;114452217;1733453424866496919;ballambinlove;https://twitter.com/ballambinlove/status/1733504293691597303
Sat Dec 09 15:10:01 +0000 2023;1733504277795201302;"Kegiatan patroli dialogis Polsek Teluk Dalam di sekitaran kantor KPUD Kabupaten Nias Selatan, BAWASLU Kabupaten Nias Selatan, Gudang logistik  pemilu tahun 2024, BPJS Kesehatan dan Alfamidi guna mencegah gangguan kamtibmas. https://t.co/aKsrm9NBfu";0;1;0;0;in;1587784612406648832;1733504277795201302;telukdalampolsk;https://twitter.com/telukdalampolsk/status/1733504277795201302
Sat Dec 09 15:09:56 +0000 2023;1733504257167634493;"ASN perlu menjaga netralitas dengan tidak memihak pada calon tertentu dalam Pemilu 2024. Wujudkan penyelenggaraan Pemilu 2024 yang aman dan kondusif. Sukseskan pesta demokrasi lima tahunan di Indonesia. #Pemilu2024AmanDamai #SukseskanPemilu2024 #Pemilu2024kondusif https://t.co/vlMXidbaph";0;0;0;0;in;1620186523;1733504257167634493;dwitamalia05;https://twitter.com/dwitamalia05/status/1733504257167634493
Sat Dec 09 15:09:55 +0000 2023;1733504253526970529;"ASN perlu menjaga netralitas dengan tidak memihak pada calon tertentu dalam Pemilu 2024. Wujudkan penyelenggaraan Pemilu 2024 yang aman dan kondusif. Sukseskan pesta demokrasi lima tahunan di Indonesia. #Pemilu2024AmanDamai #SukseskanPemilu2024 #Pemilu2024kondusif https://t.co/tQZ8nTbGGW";0;0;0;0;in;385212558;1733504253526970529;yervinb05;https://twitter.com/yervinb05/status/1733504253526970529
Sat Dec 09 15:09:47 +0000 2023;1733504218538115198;"@info_beragam @prabowo @Gerindra bersama PakbowoKita PilihannyaKita emang mantab, karena betul bahwa tiap masalah menjadi peluang agar tambah dan berkembang.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra";0;0;0;0;in;1711235836363309056;1733495825718993125;SuryaAditamma;https://twitter.com/SuryaAditamma/status/1733504218538115198
Sat Dec 09 15:09:34 +0000 2023;1733504165580832960;"Gibran mengajak para pendukungnya untuk tak mengklarifikasi dan menyerang balik segala serangan yang ditujukan kepada Prabowo-Gibran. https://t.co/JnsJAp4UT0";0;2;0;0;in;23343960;1733504165580832960;kompascom;https://twitter.com/kompascom/status/1733504165580832960
Sat Dec 09 15:09:34 +0000 2023;1733504164880171265;"@RcyberProj0 @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat Partai pkn ko mndukung AMIN ea🤗 https://t.co/UcdPdMqLXH";0;0;0;0;in;1698370145075310592;1733137789221499285;ZKasmin96062;https://twitter.com/ZKasmin96062/status/1733504164880171265
Sat Dec 09 15:09:34 +0000 2023;1733504162925527394;"@VIVAcoid Sy 2x dukung pak prabowo, kali ini mau dukung lagi tp Alhamdulillsh ada pak Anis yg lebih baik,";0;0;0;1;in;1643694498566766594;1733405899749052648;BundaEda14163;https://twitter.com/BundaEda14163/status/1733504162925527394
Sat Dec 09 15:09:31 +0000 2023;1733504151358001382;"#PILPRES, #PEMILU, #PARTAIPOLITIK, #PEMILIH #MILENIAL,  SEMUA INI PERTANYAAN TENTANG RELEVANSI  https://t.co/0SBay0YQdi https://t.co/hIjjV0LxSc";0;0;0;0;in;1724753649296084992;1733504151358001382;SAKSI2024;https://twitter.com/SAKSI2024/status/1733504151358001382
Sat Dec 09 15:09:25 +0000 2023;1733504128431878452;"@Tjel0up Emang KIM partai ya? KIM itu gabungan partai yg mendaftarkan Prabowo sebagai capres.   Daaaaan, dibalik KIMnada ambisi Prabowo untuk nyapres...  Iya bener. Jadi bukan kasian KIM. Kasian Prabowo";1;0;0;0;in;1336862676983562240;1733503550880407971;GaTypoLagi;https://twitter.com/GaTypoLagi/status/1733504128431878452
Sat Dec 09 15:09:15 +0000 2023;1733504086899933371;"Prabowo Ucapkan Terima Kasih pada Prajurit yang Gendong ... - Suara Jelata https://t.co/qQDshxP78o #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;4580053393;1733504086899933371;KasimS3654;https://twitter.com/KasimS3654/status/1733504086899933371
Sat Dec 09 15:09:15 +0000 2023;1733504084832125128;"Prabowo Ucapkan Terima Kasih pada Prajurit yang Gendong ... - Suara Jelata https://t.co/tKqzn7CJW7 #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;2420416704;1733504084832125128;NegarakuApa;https://twitter.com/NegarakuApa/status/1733504084832125128
Sat Dec 09 15:09:14 +0000 2023;1733504081841598520;"Prabowo Ucapkan Terima Kasih pada Prajurit yang Gendong ... - Suara Jelata https://t.co/3oNOo08jFF #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;4195501453;1733504081841598520;mehuli_ginting;https://twitter.com/mehuli_ginting/status/1733504081841598520
Sat Dec 09 15:09:06 +0000 2023;1733504047737716953;"Warga Pasar Raya Padang Dapat Kaos dari Prabowo, Doakan Presiden 2024 https://t.co/ac1R65SxY2";0;0;0;0;in;41730943;1733504047737716953;VIVAcoid;https://twitter.com/VIVAcoid/status/1733504047737716953
Sat Dec 09 15:09:03 +0000 2023;1733504036324933646;"@info_beragam @prabowo @Gerindra Kita2 memilih PakbowoKita PilihannyaKita alasannya mendorong semangat baru dan jelas dan mau memahami keinginan rakyat.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra https://t.co/4dYVuNBgmB";0;0;0;0;in;1711041563797893120;1733495825718993125;RiniWulandarrri;https://twitter.com/RiniWulandarrri/status/1733504036324933646
Sat Dec 09 15:08:58 +0000 2023;1733504012740338151;"@ZulkifliLubis69 @prabowo @aniesbaswedan @cakimiNOW Setuju bang..";0;0;0;0;in;1619996371922321408;1733466085645828515;BangDoe12448787;https://twitter.com/BangDoe12448787/status/1733504012740338151
Sat Dec 09 15:08:53 +0000 2023;1733503993626919397;"@YungKenReds @MartinusButarb1 @prabowo Kakek buyut kita sama...Nabi Adam.";0;0;0;0;in;1603654839551922176;1733394599945879947;CheppyRosadi;https://twitter.com/CheppyRosadi/status/1733503993626919397
Sat Dec 09 15:08:52 +0000 2023;1733503989420077330;"Sekedar update, alasan masyarakat mencoblos PakbowoKita PilihannyaKita, sebab memiliki kharakter memimpin yg memadai ketika mengemban kerjanya.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra";0;0;0;0;in;1710487807217848320;1733503989420077330;AhliGiziProPrab;https://twitter.com/AhliGiziProPrab/status/1733503989420077330
Sat Dec 09 15:08:51 +0000 2023;1733503985817161948;"@Uki23 Indikator suruh melantik prabowo.... Menjadi presiden indikator,survei cm untuk menggiring opini dan menghibur diri...";0;0;0;1;in;1633355555858419712;1733453012943917097;helmihakam7;https://twitter.com/helmihakam7/status/1733503985817161948
Sat Dec 09 15:08:51 +0000 2023;1733503983241793783;"@agathadew_ @prabowo @Gerindra Lebih yakin bersama PakbowoKita PilihannyaKita, aku kamu raih future menjadi milik kita2, dan kita2 mempunyai kerja keras untuk meraihnya.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra";0;0;0;0;in;1713205035872731136;1733496776513237279;lindataylorswet;https://twitter.com/lindataylorswet/status/1733503983241793783
Sat Dec 09 15:08:42 +0000 2023;1733503944763301902;"@03__nakula percaya survey?secara bisnis,, ini tukang survey dah bingung.Soalnya pemilu itu serentak, jadi klo dulu dia survey setiap tahun ada,ini cuma 5 tahun sekali.seret bos.bgini deh yg menangin wowo tahun 14 19 pda kelautkan?Mangkanya surveyor bilang biar modar lmbaga gw tahun ini";0;0;0;0;in;1516203275158179844;1733433827136356481;Raffi17221748;https://twitter.com/Raffi17221748/status/1733503944763301902
Sat Dec 09 15:08:39 +0000 2023;1733503935875543106;"@masdesmron @anakdesaid @blontankpoer Saya tidak bisa bicara banyak karena saya ga paham. Tapi sebagai arek maiyah, saya husnuzon dawuh Mbah Nun. Toh, kalau beliau bersalah, harusnya dipenjarakan sejak jaman Mega, nyatanya 3 presiden ga ada yg memenjarakannya. Musim pemilu, isu HAM, penculik dll selalu muncul. https://t.co/iHuBLb7ykl";0;0;0;0;in;1690922889984569344;1733330126417629477;AliKarimi_23;https://twitter.com/AliKarimi_23/status/1733503935875543106
Sat Dec 09 15:08:39 +0000 2023;1733503934931853610;"@MinmonPS7 @prabowo Sipat asli nya";0;0;0;0;in;958188389286625280;1733236591911653710;KataNetizen;https://twitter.com/KataNetizen/status/1733503934931853610
Sat Dec 09 15:08:39 +0000 2023;1733503932901867746;"@ZulkifliLubis69 @prabowo @aniesbaswedan @cakimiNOW Jalannnya aja sudah gitu";0;0;0;0;in;1655217486835613696;1733466085645828515;Gundalagundul99;https://twitter.com/Gundalagundul99/status/1733503932901867746
Sat Dec 09 15:08:39 +0000 2023;1733503932088173024;"Kenapa gerakan joget prabowo monoton? Itu2 aje? Karena fisiknya sudah bermasalah…  bagian kaki…";0;0;0;0;in;72007047;1733503932088173024;bungdree;https://twitter.com/bungdree/status/1733503932088173024
Sat Dec 09 15:08:33 +0000 2023;1733503908625162336;"@YRadianto Setelah hadangan pertama judulnya  "MK dan Dinasti" sesi kedua playing victim", part tiga  "prabowo akan menghianati jokowi.."😁😁 ke 4 ttg pemilu curang dan yg  ke 5.., tanyakan ke para asisten sutradara..😂😂";0;0;0;0;in;1706007232985645056;1733501504437326017;RullexM93631;https://twitter.com/RullexM93631/status/1733503908625162336
Sat Dec 09 15:08:33 +0000 2023;1733503906905493511;"Rapuhnya koalisi pendukung Prabowo Gibran";0;0;0;0;in;35680707;1733503906905493511;m_nurfatoni;https://twitter.com/m_nurfatoni/status/1733503906905493511
Sat Dec 09 15:08:32 +0000 2023;1733503905005486536;"@yusuf_dumdum Lo cuma baca media abal2 dum, gw ada di lokasi Rusun akan diperbaiki gak perlu tunggu pemilu... sat... set...";0;0;0;0;in;1255459523093037060;1733437030032642282;Sofian96005771;https://twitter.com/Sofian96005771/status/1733503905005486536
Sat Dec 09 15:08:20 +0000 2023;1733503854350889089;"@hanyatitoaja Tak love dlu, nanti saya re call kembali pas pemilu.. Tp kalau kalah ga boleh ngeles curang atau apalah ya 🤭";0;0;0;0;in;786203666;1733399723896361125;newbiewinbe;https://twitter.com/newbiewinbe/status/1733503854350889089
Sat Dec 09 15:08:14 +0000 2023;1733503829273096701;"@agathadew_ @prabowo @Gerindra Asik bro, bersama-sama PakbowoKita PilihannyaKita kita buat serunya future kita, dengan kerja cerdas serta kerja maju.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra";0;0;0;0;in;1713204374691061760;1733496776513237279;michaelWilsony;https://twitter.com/michaelWilsony/status/1733503829273096701
Sat Dec 09 15:08:11 +0000 2023;1733503816107282492;"bareng PakbowoKita PilihannyaKita betul asik, karena betul bahwa tiap halangan adalah peluang agar tumbuh dan berkembang.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra";0;0;0;0;in;1710346571056046080;1733503816107282492;ProPrabowoGntlo;https://twitter.com/ProPrabowoGntlo/status/1733503816107282492
Sat Dec 09 15:08:06 +0000 2023;1733503795282513946;"@IrwantoPongky @yusuf_dumdum @wangsanusa @Darueldaris1 Mega berpasangan dengan Prabowo tidak mengubah fakta ini https://t.co/3GTgrwU9Mz";0;0;0;0;in;249095742;1733285310753284579;bramptonRS;https://twitter.com/bramptonRS/status/1733503795282513946
Sat Dec 09 15:08:04 +0000 2023;1733503787229118815;"Kopdar Bareng Alam Ganjar dan Keponakan Prabowo, Mutiara Baswedan: Kami Tetap Berteman https://t.co/jg2iRkFchQ https://t.co/jg2iRkFchQ";0;0;0;0;in;1636627729675337734;1733503787229118815;posaktualcom;https://twitter.com/posaktualcom/status/1733503787229118815
Sat Dec 09 15:08:04 +0000 2023;1733503786617028809;"@andre_rosiade @prabowo Jalan capres mu ta pincang pincang. Onde. Ba a ko dre";0;0;0;0;in;141497097;1733311731659923615;iwankusaja;https://twitter.com/iwankusaja/status/1733503786617028809
Sat Dec 09 15:08:01 +0000 2023;1733503774449185254;"Survei Indikator Politik Indonesia Terbaru: Prabowo Jadi Top Of Mind Pada Pilpres 2024 https://t.co/pB9Y8plbWz https://t.co/pB9Y8plbWz";0;0;0;0;in;1636627729675337734;1733503774449185254;posaktualcom;https://twitter.com/posaktualcom/status/1733503774449185254
Sat Dec 09 15:08:01 +0000 2023;1733503774428410073;"Sama seperti tahun pemilu sebelumnya bung @adearmando61 selalu gunakan lembaga survei untuk mendapatkan hati rakyat bahkan opini 40an persen, 50an, kok ngak sekalian 100% biar seruh.. https://t.co/uxuUik0elq";0;0;0;0;in;1669183055960104962;1733503774428410073;insancita78;https://twitter.com/insancita78/status/1733503774428410073
Sat Dec 09 15:07:58 +0000 2023;1733503761903923342;"Survei: Tren Dukungan Ormas Islam Menguat ke Prabowo-Gibran dan Anies-Muhaimin, Ganjar-Mahfud Turun https://t.co/q3bmT0V13S https://t.co/q3bmT0V13S";0;0;0;0;in;1636627729675337734;1733503761903923342;posaktualcom;https://twitter.com/posaktualcom/status/1733503761903923342
Sat Dec 09 15:07:57 +0000 2023;1733503757093408901;"@don_muzakir_ @prabowo semoga masyarakat Yang terdampak erupsi selalu dalam lindungan Tuhan Yme. 🤲";0;0;0;0;in;1667282889778823168;1733475225122328720;nelasf2;https://twitter.com/nelasf2/status/1733503757093408901
Sat Dec 09 15:07:48 +0000 2023;1733503720699347045;"@Uki23 BUKAN Prabowo Pelanggar HAM. tp HAM yg Melanggar Prabowo.";0;0;0;0;in;1597253898317991936;1733147545453686927;Dank89375697;https://twitter.com/Dank89375697/status/1733503720699347045
Sat Dec 09 15:07:47 +0000 2023;1733503715158659385;"@don_muzakir_ @prabowo gercep banget Nih pak Prabowo mantap ✌👍";0;0;0;0;in;1666422826994388994;1733475225122328720;seregadika;https://twitter.com/seregadika/status/1733503715158659385
Sat Dec 09 15:07:46 +0000 2023;1733503710830190614;"Untuk saat ini sungguh aku tidak perduli siapa yg akan memenangkan pemilu,siapa yang menjadi presiden berikutnya &amp  sistem/ideologi apa yg akan di anut negara tercinta suatu hari nanti. Yang paling penting saat ini ada dua : Ibu tidak sakit dan ibu panjang umur.  @mLwnAdalahKunci";0;0;0;0;in;1309359101713891328;1733503710830190614;KikiVingga;https://twitter.com/KikiVingga/status/1733503710830190614
Sat Dec 09 15:07:37 +0000 2023;1733503672825561479;"@don_muzakir_ @prabowo semoga pak Prabowo jadi presiden Indonesia selanjutnya,agar beliau lebih mudah lagi dalam memberikan bantuan untuk masyarakat";0;0;0;0;in;1666421781144690689;1733475225122328720;ptrnginting;https://twitter.com/ptrnginting/status/1733503672825561479
Sat Dec 09 15:07:36 +0000 2023;1733503669281435684;"@agathadew_ @prabowo @Gerindra Mantab sis, bersama-sama PakbowoKita PilihannyaKita kita buat kerennya masa mendatang kita, dengan berkarya cerdas serta semangat sukses.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra https://t.co/5145ME69wx";0;0;0;0;in;1713203645796491264;1733496776513237279;patriciamiamir;https://twitter.com/patriciamiamir/status/1733503669281435684
Sat Dec 09 15:07:29 +0000 2023;1733503641095717299;"@Dennysiregar7 Alam pasti tidak mau pemilu hanya satu putaran, apalagi kalau yang menang bukan bapaknya...";0;0;0;0;in;78769567;1733433757590577353;japra97;https://twitter.com/japra97/status/1733503641095717299
Sat Dec 09 15:07:27 +0000 2023;1733503631218094296;"@CheppyRosadi @MartinusButarb1 @prabowo kita semua tdk bersaudara, kita hanya kebetulan senegara. Krn senegara lah, kita diharuskan rukun.";0;1;0;0;in;796195526899183616;1733394599945879947;YungKenReds;https://twitter.com/YungKenReds/status/1733503631218094296
Sat Dec 09 15:07:23 +0000 2023;1733503616168968227;"Ubegebe dukung Prabowo itu sangat 2023.";0;0;0;0;in;1192398719263469568;1733503616168968227;mana_buktinya;https://twitter.com/mana_buktinya/status/1733503616168968227
Sat Dec 09 15:07:22 +0000 2023;1733503609852326078;"@don_muzakir_ @prabowo semoga bantuan Yang diberikan pak Prabowo bisa di operasikan secara maksimal untuk membantu warga yg terdampak erupsi 🙏";0;0;0;0;in;1682301332114522112;1733475225122328720;rianifani85;https://twitter.com/rianifani85/status/1733503609852326078
Sat Dec 09 15:07:18 +0000 2023;1733503595239428188;"@info_beragam @prabowo @Gerindra Asik guys, bersama PakbowoKita PilihannyaKita setiap karya orang2 saat ini adalah investasi untuk kesuksesan rakyat besok.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra https://t.co/XHuYAdck7M";0;0;0;0;in;1711040695384129536;1733495825718993125;nugrohooo_adi;https://twitter.com/nugrohooo_adi/status/1733503595239428188
Sat Dec 09 15:07:17 +0000 2023;1733503590503956827;"@rizieqdivist @Uki23 Pak Prabowo pelanggar HAM, atau cuma gorengan lima tahunan? MATAMU PICEK ???? KALAU JADI WAKIL PARPOL KAMU PASTI KORUPTOR !!!!";0;0;0;0;in;908525169135587329;1733366454219850082;suryanililik1;https://twitter.com/suryanililik1/status/1733503590503956827
Sat Dec 09 15:07:04 +0000 2023;1733503536322003374;"@don_muzakir_ @prabowo @gibran_tweet paling suka Liat pak Prabowo yg langsung turun tangan ke lapangan seperti ini 👍";0;0;0;0;in;1667556253927895040;1733468920705843231;KiaraSalsa54138;https://twitter.com/KiaraSalsa54138/status/1733503536322003374
Sat Dec 09 15:06:53 +0000 2023;1733503490566263254;"@don_muzakir_ @prabowo @gibran_tweet turut berduka Cita untuk keluarga korban erupsi gunung marapi,semoga keluarga yg di tinggalkan diberikan ketabahan 🙏";0;0;0;0;in;1667555697847046144;1733468920705843231;hendrisant0;https://twitter.com/hendrisant0/status/1733503490566263254
Sat Dec 09 15:06:46 +0000 2023;1733503461151707457;"@tvOneNews Semakin yakin Prabowo Gibran yg terbaik untuk Indonesia maju";0;0;0;0;in;1691638225801248768;1733215269269688690;Amarafajrina23;https://twitter.com/Amarafajrina23/status/1733503461151707457
Sat Dec 09 15:06:45 +0000 2023;1733503457414566221;"Survei: Tren Dukungan Ormas Islam Menguat ke Prabowo-Gibran dan Anies-Muhaimin, Ganjar-Mahfud Turun https://t.co/PgzcyBEciz";0;0;0;0;in;1225432911899324419;1733503457414566221;RepelitaO;https://twitter.com/RepelitaO/status/1733503457414566221
Sat Dec 09 15:06:43 +0000 2023;1733503447549477284;"@don_muzakir_ @prabowo @gibran_tweet doaku untuk Saudara saudara korban erupsi gunung marapi disana semoga selalu berada dalam lindungan Allah 🙏";0;0;0;0;in;1667554478441246726;1733468920705843231;ArtiFauziah;https://twitter.com/ArtiFauziah/status/1733503447549477284
Sat Dec 09 15:06:40 +0000 2023;1733503436484944381;"@agathadew_ @prabowo @Gerindra Makin percaya bareng PakbowoKita PilihannyaKita, aku kamu raih masa depan menjadi milik aku kamu, dan kita2 memiliki kemampuan untuk meraihnya.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra https://t.co/L1Bf9vI6Rk";0;0;0;0;in;1713202788614955008;1733496776513237279;jamesandersjhon;https://twitter.com/jamesandersjhon/status/1733503436484944381
Sat Dec 09 15:06:37 +0000 2023;1733503424405410115;"@don_muzakir_ @prabowo @gibran_tweet terlihat jelas Kalau pak Prabowo itu sangat peduli terhadap masyarakat Indonesia @prabowo @gibran_tweet @SudaryonoSudar @gerindra #BersamaIndonesiaMaju #Masdar #Gerindra #Gerindrajateng #prabowo";0;0;0;0;in;1667553765640269829;1733468920705843231;nandakiara556;https://twitter.com/nandakiara556/status/1733503424405410115
Sat Dec 09 15:06:31 +0000 2023;1733503396387381443;"@don_muzakir_ @prabowo @gibran_tweet ketulusan pak Prabowo emang udah gaperlu di pertanyakan lagi sih ✌👌";0;0;0;0;in;1646721863387852803;1733468920705843231;RommyNugro;https://twitter.com/RommyNugro/status/1733503396387381443
Sat Dec 09 15:06:20 +0000 2023;1733503351244128633;"@don_muzakir_ @prabowo @gibran_tweet pak Prabowo Emang terbukti selalu siap dan sigap demi masyarakat 👍";0;0;0;0;in;1653501873150894081;1733468920705843231;KianaKaslanaa__;https://twitter.com/KianaKaslanaa__/status/1733503351244128633
Sat Dec 09 15:06:20 +0000 2023;1733503349729951802;"Ketum @ZUL_Hasan baru berkunjung ke NTT, salah satu agendanya untuk Konsolidasi Pemenangan PAN menuju Pemilu 2024.   Selama ini PAN selalu mendukung dan membantu perkembangan di sana, nggak heran pas Ketum berkunjung ramai juga yang dateng. Alhamdulillah! https://t.co/Yiytl9J5wR";0;0;0;0;in;1247925980;1733503349729951802;Official_PAN;https://twitter.com/Official_PAN/status/1733503349729951802
Sat Dec 09 15:06:14 +0000 2023;1733503326829056325;"@Twillight_Loid Orang Madura sama kek Bugis, pakem kesukuannya juga rada kuat. Jokowi menang di Bugis karna JK ada turunan Bugis, trus Prabowo menang di Bugis karna Sandi ada turunan Bugis. Pake logika, padahal Indikator pula yang sempet dulu survey, Jokowi kalo ama Mahfud bisa menang di Madura";0;1;0;1;in;2862109627;1733444453841707520;FelixSGL1;https://twitter.com/FelixSGL1/status/1733503326829056325
Sat Dec 09 15:06:07 +0000 2023;1733503297674518597;"@hartoyo5989pr @Miduk17 Komandan nya siapa bang , Prabowo?";0;0;0;0;in;598870355;1733440670243905913;jakfar87;https://twitter.com/jakfar87/status/1733503297674518597
Sat Dec 09 15:06:07 +0000 2023;1733503295023718505;"@don_muzakir_ @prabowo @gibran_tweet @Gerindra mantap nih Kegiatannya papera,semoga terus berlanjut kegiatan baiknya 🙏";0;0;0;0;in;1667549113527971849;1733453487571378518;NuriMaulida24;https://twitter.com/NuriMaulida24/status/1733503295023718505
Sat Dec 09 15:05:56 +0000 2023;1733503251893629386;"@don_muzakir_ @prabowo @gibran_tweet @Gerindra alhamdulillah,terimakasih Banyak untuk papera yg sudah berbagi untuk anak anak generasi muda 👍";0;0;0;0;in;1667548246896672768;1733453487571378518;rahmat_ren63570;https://twitter.com/rahmat_ren63570/status/1733503251893629386
Sat Dec 09 15:05:55 +0000 2023;1733503246810161554;"Rindu Ayah, Rindu Golkar 💛  #GolkarIndonesia #AirlanggaHartarto #Prabowo #Prabowogibran #Koalisiindonesiamaju #Pemiluserentak2024 https://t.co/QAX35NlprJ";0;0;0;0;in;1191570381099827200;1733503246810161554;golkar_id;https://twitter.com/golkar_id/status/1733503246810161554
Sat Dec 09 15:05:47 +0000 2023;1733503211070513474;"@don_muzakir_ @prabowo @gibran_tweet @Gerindra programnya pak Prabowo emang the best 👍";0;0;0;0;in;1694775662979207170;1733453487571378518;k_pait;https://twitter.com/k_pait/status/1733503211070513474
Sat Dec 09 15:05:46 +0000 2023;1733503208742699385;"@_frogyou @puzzlepiexee @FabiaN0us gasuka bercanda, langsung gas serius nikah pemilu aja";0;1;0;0;in;1145676900074844160;1733498737979445476;lilidanmegan;https://twitter.com/lilidanmegan/status/1733503208742699385
Sat Dec 09 15:05:44 +0000 2023;1733503201431937357;"@agathadew_ @prabowo @Gerindra Setuju sekali, PakbowoKita PilihannyaKita mengatakan gak usah takut gagal, karena di dalam kegagalan bagian dari langkah mendapatkan kesuksesan.  #AkuRelawanPrabowoGibran #KitaMudaBeraniKeren SerunyaBareng AyahbowoGibran @prabowo @gerindra";0;0;0;0;in;1713202021829165056;1733496776513237279;elizabethricht;https://twitter.com/elizabethricht/status/1733503201431937357
Sat Dec 09 15:05:43 +0000 2023;1733503195576676507;"Hallo #temanpemilih dibuka pendaftaran KPPS untuk Pemilu 2024 mulai tanggal 11 - 20 Desember 2023 yaa  Yuk gercep yukkk https://t.co/3nWphZNQj5";0;0;0;0;in;1619943080538570752;1733503195576676507;PPSLesanpuro;https://twitter.com/PPSLesanpuro/status/1733503195576676507
Sat Dec 09 15:05:42 +0000 2023;1733503190237331590;"@deddysitorus @rajapardom Tumben aja bang @deddysitorus bicara adem tentang gibran apa mungkin udah dapat data intelegen kalau prabowo gibran 1 putaran";0;0;0;0;in;1485101171765555201;1732388766663553390;Yusran81040241;https://twitter.com/Yusran81040241/status/1733503190237331590
Sat Dec 09 15:05:37 +0000 2023;1733503170276630762;"@don_muzakir_ @prabowo @gibran_tweet @Gerindra sedikit demi Sedikit program pak Prabowo untuk gizi para anak anak penerus bangsa mulai terealisasi nih mantap";0;0;0;0;in;1667540355045298176;1733453487571378518;putrianggini008;https://twitter.com/putrianggini008/status/1733503170276630762
Sat Dec 09 15:05:35 +0000 2023;1733503161112104960;"Siapa Presiden Indonesia 2024 - PRABOWO-GIBRAN - 5.1% - GANJAR-MAHFUD - 47.5% - ANIS-MUHAIMIN - 47.9%  Total Votes : 212188    Berikan vote anda, klik link   https://t.co/WT4shVvsVp   Tolong retweet dan mention teman-temanmu ya. Terima kasih";0;0;0;0;in;1582760236913373185;1733503161112104960;Feby62865159;https://twitter.com/Feby62865159/status/1733503161112104960
